Temperature,Speed,Load,Ac_Use,Terrain_Slope,Wind_Speed,Driving_Mode,Weather_Condition,Vehicle_Age,Tire_Type,Night_Driving,Urban_Driving,Highway_Driving,Average_Passengers,Cruise_Control_Use,Regenerative_Braking_System,External_Humidity,Road_Condition,Heat_Pump_System,In_Car_Device_Count,Charging_Frequency,Months_Since_Last_Maintenance,Energy_Consumption
7.6442,41.7292,141.0807,0,-7.1513,32.95,1,0,4.7641,0,1,0,0,3.6512,0,1,40.5721,0,1,3,5.7118,4.6337,8.9947
11.9797,91.3059,309.2931,0,5.2776,6.2632,2,0,9.783,0,0,1,1,4.457,0,1,96.0009,2,1,1,6.5928,4.8944,16.6991
7.373,63.5408,370.0044,1,-7.4253,32.5766,2,0,5.3764,0,1,0,1,2.2757,1,0,46.5876,3,1,2,3.9405,7.1343,25.4669
6.2254,95.9983,145.3468,0,0.6742,33.5777,1,0,8.8636,0,0,0,1,3.5676,0,0,89.6952,0,0,4,4.633,6.5146,10.5517
33.8892,66.4924,467.1105,0,-3.834,16.2315,2,2,4.4722,2,0,0,1,2.3707,0,1,66.3116,1,0,4,1.5902,5.3564,19.2398
1.1346,86.4846,190.3089,1,5.0451,47.4331,0,0,6.2202,1,1,0,0,4.6202,0,0,93.3348,0,1,1,0.6267,1.8404,18.4324
24.3331,99.2872,147.9901,1,6.0823,38.9481,2,0,5.3574,2,0,1,1,2.2973,1,1,56.5814,3,1,2,6.3756,0.8665,24.1193
-4.9836,79.3394,181.0796,0,-8.6782,24.8367,0,2,2.1988,0,0,1,1,4.1527,0,1,23.7411,0,0,3,5.3103,5.4951,7.6436
18.8473,78.5553,167.829,1,-6.1479,45.9285,1,1,7.638,1,1,0,1,4.3331,0,0,65.2209,2,1,3,6.1779,4.1473,22.3065
31.6377,37.9411,136.2699,0,7.8529,42.7922,2,0,0.5481,0,1,0,1,2.4376,1,0,25.6718,0,0,3,0.9042,1.5783,17.121
6.5174,66.9704,419.1357,0,-1.6877,34.6109,2,2,3.6241,0,1,1,0,1.8502,0,0,85.0706,2,0,1,3.093,11.2516,21.3584
2.421,79.1199,298.2151,0,-0.4653,7.6483,1,2,8.699,1,0,1,0,1.2949,1,1,8.5698,3,0,1,4.8269,4.555,11.4501
21.0672,71.5783,255.4078,0,-6.6395,24.8537,0,2,5.0268,2,0,0,1,4.6426,1,1,23.9829,0,0,3,6.8629,8.5211,9.7993
23.5041,111.0704,480.2512,1,9.8979,43.2211,2,2,0.7765,1,1,0,1,3.6159,1,1,78.3536,2,1,4,2.4933,3.5501,31.9127
22.5212,111.5878,248.4034,1,8.461,30.4446,0,1,2.0753,2,0,0,0,4.2794,0,1,41.757,1,0,1,6.1027,0.6888,11.8617
7.7727,103.9726,166.7891,1,-9.9595,27.2756,2,1,1.0964,0,0,0,0,3.4737,1,0,15.8708,2,1,4,6.6493,10.6915,20.07
5.0881,63.7768,209.6172,0,1.0147,47.7612,1,1,2.7763,0,1,1,0,1.6386,0,1,99.4306,3,1,2,2.8686,10.2457,19.2729
33.2368,94.5569,195.5866,0,7.4453,0.8274,2,0,1.6531,2,1,0,1,2.2143,1,1,45.6496,1,1,3,5.7105,0.4436,17.2878
31.932,65.576,299.4965,0,-1.3893,0.6023,0,2,7.1195,0,0,1,1,2.35,1,1,47.8075,3,0,3,0.6375,9.648,17.2171
13.2927,50.9334,216.602,1,-1.2637,44.641,2,0,6.5943,2,0,1,1,2.7221,1,1,35.2806,2,1,1,4.9568,11.6813,24.3405
28.8478,60.8612,306.4245,0,-2.4131,1.9269,1,2,1.3508,2,0,0,1,1.2092,1,0,6.6046,3,1,1,3.2585,0.6187,17.4311
13.0929,36.3868,367.7174,0,-9.4234,16.6272,0,2,4.4499,1,1,1,1,3.6805,1,1,24.192,3,1,1,0.3696,9.8382,20.567
11.9756,59.86,410.9195,0,5.8057,46.2013,1,1,2.9584,0,0,1,0,2.0824,1,0,28.0252,3,0,3,5.522,8.9355,17.8192
1.2705,71.4668,384.0631,1,-0.8643,34.5576,0,1,3.3722,1,0,0,1,2.9203,1,0,57.1129,3,0,2,4.4988,3.1928,16.9061
12.0562,115.9933,182.2363,0,0.6213,32.4079,0,0,5.7598,1,0,1,1,1.2387,1,1,93.6212,0,0,4,3.1599,8.4953,12.8111
16.4967,58.207,146.3599,0,-4.8863,32.8499,2,2,8.9869,0,1,0,1,3.7883,0,1,13.9774,3,0,4,1.7194,4.1174,16.7412
-4.0998,111.2208,316.9801,1,5.6824,15.8821,1,2,8.9733,1,1,0,0,3.1914,1,0,97.4676,1,1,1,4.111,3.3649,23.7248
12.7645,50.5972,179.5647,1,5.875,26.5267,1,0,4.1302,0,0,0,1,4.6205,1,1,47.4062,3,1,3,1.2276,1.5853,18.8528
26.2542,47.1872,133.9735,0,1.0584,31.4987,2,1,3.932,0,0,1,1,1.789,1,0,58.3014,0,1,3,0.7115,11.0231,23.1957
22.2018,76.7096,310.8377,0,8.0926,15.2858,0,2,5.1798,1,1,1,1,4.8308,1,1,3.5005,2,1,2,4.0658,5.4042,20.766
20.4063,90.526,230.7177,1,-7.6823,39.7682,2,2,4.7412,0,1,1,0,4.6234,1,0,85.0916,2,0,3,1.3834,3.059,26.7705
31.3822,33.9899,402.4596,1,5.7325,16.0874,1,2,0.6179,0,0,1,0,2.1829,0,1,86.7188,0,0,0,5.549,2.7633,17.2759
-4.2787,49.8959,225.6767,1,1.1717,3.5722,0,1,5.7875,0,0,0,1,4.592,1,0,75.3346,3,1,3,0.5919,3.4645,19.9711
17.2819,71.0115,491.4869,0,-5.3797,10.0727,1,1,5.8473,0,0,0,0,2.1679,0,0,14.527,3,0,0,1.2249,6.9957,13.5425
26.494,59.7904,403.4093,1,-7.3539,20.4205,0,0,4.5034,1,0,1,1,2.344,0,1,40.4565,2,1,0,5.2631,7.9066,19.1538
16.6534,94.1359,123.0773,0,-3.9799,45.4028,0,1,4.1396,2,1,0,0,4.6361,0,0,95.5462,3,0,4,6.0212,8.9679,13.8647
7.9558,76.0045,303.5491,1,7.1263,20.7881,2,1,9.3895,1,1,1,1,4.1504,0,0,42.2068,0,1,1,1.8869,1.9804,27.7855
0.45,44.4323,325.0482,0,5.7524,4.4902,1,0,6.0082,2,0,1,1,2.7647,0,0,34.8698,2,0,0,0.7437,4.9403,14.6748
30.5025,110.5019,378.1211,0,2.9026,9.8228,2,0,8.1628,2,0,0,1,1.4547,1,0,8.5611,1,1,3,2.1295,0.1108,21.2132
13.8305,56.3615,299.1187,1,-8.1935,27.2234,2,2,9.5384,2,0,1,0,2.853,0,0,7.9684,3,1,2,0.8656,1.0113,26.37
30.1246,95.8018,293.3774,1,9.0966,8.8828,2,1,8.101,0,0,1,1,4.377,1,1,43.2608,3,1,3,0.9178,3.1178,29.3429
18.4341,100.1924,247.1754,0,-3.8912,3.1977,1,0,9.4298,2,1,0,0,3.3677,0,0,54.0408,2,1,4,4.8459,0.0859,15.3558
21.9677,116.6842,208.5846,1,2.14,35.7414,1,0,7.5929,0,0,0,0,1.1939,0,0,82.48,3,1,4,4.9669,1.661,20.3239
27.1704,74.8657,478.4801,0,6.062,39.2174,0,2,1.7012,0,1,1,0,2.6338,1,1,90.7145,0,1,2,6.3054,5.2049,19.7205
21.3662,85.4252,227.0387,0,-7.3429,42.5317,0,1,2.2693,0,1,0,1,3.7996,0,1,39.9761,3,1,4,5.088,4.5901,14.8912
10.9222,60.1389,125.3685,1,3.0439,42.1967,0,2,1.939,1,0,1,0,4.5254,0,0,84.3452,0,0,0,1.1891,7.6726,17.1534
15.5453,91.0361,166.9139,0,-9.3541,18.963,0,1,3.2213,2,0,0,0,4.9078,1,1,54.3684,1,0,1,5.3629,2.2929,5.4113
27.1218,71.7045,442.9107,1,-7.9642,36.7235,2,0,3.5499,1,1,0,1,4.347,0,0,97.2656,0,0,0,4.1785,2.7533,20.8158
9.946,69.3887,334.6534,0,4.4629,29.1769,0,2,8.1118,0,1,1,0,4.4866,0,0,92.919,1,1,2,4.1851,4.871,18.4639
10.5249,106.9921,411.5122,0,-6.8984,1.1682,1,1,3.6085,1,1,1,0,1.8602,1,0,71.3145,3,1,1,3.1587,7.7527,21.5802
-1.1724,34.5152,423.5126,1,-1.1299,20.0799,0,0,7.2722,0,0,0,0,4.4398,1,1,18.9222,0,1,1,0.9467,11.328,15.0436
31.5834,109.3766,429.2946,0,-5.0333,2.6439,1,2,9.0382,1,1,0,0,4.7055,0,0,92.463,3,1,3,6.342,7.67,20.7265
-1.3585,106.6863,320.2455,0,-1.5754,4.1678,2,2,1.1455,0,0,1,0,3.5368,1,0,11.6784,3,0,2,0.0328,0.023,17.7047
20.9284,75.573,170.8482,0,-8.4556,2.8001,2,0,0.0026,0,0,0,1,2.9498,1,1,81.8356,1,1,4,3.0727,10.0944,15.154
11.5278,74.1183,159.2931,1,5.098,48.0473,1,1,8.8866,1,0,0,0,4.2455,0,1,49.4284,2,1,2,1.5148,3.8241,19.3742
11.2248,62.5627,329.5938,1,-8.4192,42.21,2,1,2.3826,0,1,0,0,3.4684,1,1,61.1479,0,0,2,1.4046,3.0346,18.3825
22.1821,119.4756,246.6057,0,6.7583,21.9552,1,2,1.5344,2,0,0,1,4.3106,1,0,87.1291,3,1,3,3.7895,8.4131,23.7269
-2.3163,40.0052,323.2193,0,3.2522,12.3999,1,0,2.9521,1,0,1,0,2.8057,0,1,79.3013,0,1,2,0.7746,8.8497,13.2472
18.7482,83.1194,299.3911,0,-1.6683,3.6225,1,1,1.8603,1,0,0,1,1.7132,1,1,5.8455,3,1,0,0.3144,5.494,15.8894
25.8813,91.3513,340.8792,1,7.3297,21.5598,2,1,7.9365,0,1,0,0,4.6704,1,0,37.0018,0,0,0,4.1009,6.5192,22.1155
28.1285,114.0897,112.8447,0,-6.2774,30.0176,0,1,6.3451,1,1,0,1,4.8735,0,1,97.0459,2,1,2,4.308,8.2341,15.3243
1.8212,100.2183,113.1347,0,-4.7087,39.8552,2,2,1.673,2,0,1,0,4.891,0,1,35.5936,0,1,3,0.6978,11.5917,19.0652
30.8968,87.9462,388.6381,1,-7.2575,2.578,2,2,5.8356,1,1,0,0,4.8225,1,1,80.5494,1,1,2,1.1328,7.9757,26.3044
21.2458,40.5131,177.2509,1,-2.3686,20.8935,2,2,2.0809,2,1,0,0,2.9746,1,1,72.8482,0,1,2,0.9026,2.8065,21.8546
30.2742,63.636,360.8794,0,9.7347,48.8429,2,1,1.9756,1,0,0,1,3.5158,1,0,95.6067,0,1,0,6.0693,8.5967,20.3596
14.4112,42.4957,318.6304,1,-6.7795,6.036,2,0,5.9545,2,0,1,0,4.5228,1,1,94.9825,1,0,3,5.962,9.0769,18.4903
16.6813,109.3091,492.7178,0,6.6195,20.015,0,0,6.6469,1,0,1,0,1.0932,1,1,45.7322,3,0,1,2.0844,0.7515,14.047
31.7615,97.4659,434.1624,1,3.0376,13.7528,0,0,3.462,2,0,1,1,1.6493,0,0,22.7878,1,0,1,3.8536,0.396,19.1718
30.9964,98.1783,265.2538,1,-9.6837,6.702,1,2,7.6341,0,1,1,1,1.66,1,1,30.1117,0,0,3,5.091,10.2253,22.0604
12.9264,88.7031,346.5651,1,8.8978,41.9473,0,1,8.3721,1,0,1,0,1.8823,0,1,29.4621,3,1,3,6.752,0.6871,19.8532
5.9765,75.6339,146.9158,1,9.4218,34.8558,2,1,9.1634,1,1,1,0,2.622,1,1,62.9906,3,1,1,0.6911,2.0168,26.4434
10.7268,43.4974,254.5544,0,8.498,20.5778,1,0,6.2606,2,1,1,0,2.8533,1,0,36.6977,3,0,2,5.4105,10.9428,17.1428
10.5106,59.6725,393.5551,0,0.0348,18.4534,2,1,2.2002,1,1,0,1,2.5641,0,0,86.8126,2,1,0,1.3237,1.1516,21.5468
6.4747,42.3224,349.0686,1,-5.5925,41.3874,1,0,7.4846,2,0,1,1,4.5152,1,1,30.175,3,1,0,6.8282,2.4621,19.7669
5.7432,95.2422,293.7885,0,-2.1747,4.5392,2,2,1.0785,0,0,1,0,2.0327,1,0,99.012,1,0,1,4.8731,1.3761,14.9442
29.4425,44.4206,170.6116,0,2.2838,7.3417,1,0,1.8121,2,0,0,0,3.9553,1,0,66.2642,3,1,4,4.8299,7.2982,15.4186
-2.2055,93.1902,421.2584,0,-2.4233,45.3275,1,2,8.3279,1,1,0,1,4.9001,1,0,35.575,3,0,4,1.5509,8.9094,21.4917
22.1044,92.303,209.2666,1,4.1634,40.8603,0,1,9.1083,0,0,1,1,3.6239,0,1,58.5963,1,0,2,3.0005,10.1875,18.9805
1.9128,71.3374,428.1916,1,5.9115,38.7439,1,1,0.6672,2,1,1,0,1.179,0,0,36.1655,3,0,1,0.489,2.8165,24.3996
8.7802,42.1706,344.6436,0,-5.8121,31.1988,0,2,3.1212,2,0,0,0,1.4555,0,0,51.5286,1,0,1,0.0382,1.133,9.6648
-2.5383,58.3321,249.0926,0,-1.9012,14.6225,0,1,6.2918,0,1,1,0,4.3551,0,0,52.5915,0,0,4,1.8082,10.7198,13.9599
5.7989,58.8084,116.2421,0,9.1549,46.7393,0,2,9.3865,1,0,0,0,2.4431,1,1,76.5283,0,1,2,6.214,3.6014,9.3603
25.7368,93.0347,192.9675,0,-5.0039,24.5934,1,0,5.7073,1,0,1,1,2.6162,0,1,44.6796,3,1,4,2.7061,9.6213,19.3135
30.4006,40.2369,455.6284,1,-3.0711,14.031,0,2,8.2099,1,0,1,1,4.5396,1,1,94.865,1,0,4,2.6794,11.3615,24.4374
3.8611,104.6162,427.1897,0,-9.2868,18.2787,0,0,9.2276,0,1,0,0,3.8222,1,1,9.8445,3,0,4,0.8039,0.2115,11.2246
13.5419,98.4907,329.9413,0,-3.3527,0.8421,1,1,5.1904,2,1,1,1,3.8475,0,0,32.0989,1,1,0,1.2895,7.3351,21.93
13.813,46.7676,286.529,0,-2.5814,12.758,1,0,7.4045,0,0,1,0,3.6911,1,1,74.6993,1,1,1,5.0741,9.038,13.0938
29.943,94.7248,358.8571,0,-8.0033,9.3978,2,0,6.6241,2,0,0,0,3.5318,1,0,59.6284,3,1,2,3.2907,7.2771,19.4668
25.512,90.1662,286.4993,0,-9.9712,6.7778,2,1,6.7136,0,0,1,1,4.0205,1,0,12.3979,3,1,2,0.4989,9.3642,23.7055
15.5231,97.3309,357.7219,1,1.5081,1.607,1,1,5.1707,2,1,0,0,3.8028,1,1,81.377,0,0,1,3.443,10.7674,19.3334
21.8299,47.0036,222.9616,1,-3.9695,11.3438,0,0,6.2319,2,0,1,1,1.381,1,0,66.4099,2,1,0,6.3217,1.7466,18.8348
28.8942,44.1831,435.3989,1,-9.6435,5.1759,1,2,5.5437,0,1,1,1,1.8818,1,1,58.3956,2,1,1,2.9236,3.4354,24.7056
-4.6184,51.2836,380.7672,1,7.1989,2.257,1,0,6.3774,0,0,0,1,1.4351,0,0,87.6098,0,1,2,1.1299,2.0465,18.8453
11.1156,62.9285,231.9903,1,1.6882,6.8661,2,1,5.052,0,0,0,0,4.2318,0,0,83.4315,3,1,2,1.4951,1.8504,20.8983
31.2897,101.4298,432.2664,0,-6.5766,10.1202,2,2,2.225,2,0,0,0,3.3812,1,1,31.6088,1,0,0,4.7539,6.1699,14.8727
24.6125,96.4132,294.937,1,7.3049,20.7981,1,0,6.9362,0,0,0,0,4.86,0,0,54.4802,1,1,1,3.0492,7.2925,21.1547
16.7137,113.2906,169.8555,1,-4.9283,29.1848,0,1,3.8403,2,1,0,0,3.8725,0,0,85.9265,0,0,0,3.7565,5.2603,14.8947
16.1858,35.2767,131.085,1,-5.4511,16.1133,1,2,1.2774,2,0,1,1,2.9813,0,1,6.479,2,0,4,5.4083,10.0596,17.641
8.9108,31.0401,379.8423,0,7.8927,7.063,1,1,8.5132,0,1,0,0,4.7306,0,0,32.8573,0,1,1,4.3412,6.2913,14.7279
15.8208,92.9225,446.0483,0,-6.4108,47.0162,2,2,1.8135,1,0,1,0,4.863,0,0,38.858,1,1,3,3.4712,4.9669,22.7439
21.2153,55.1359,422.9768,0,7.5797,25.7427,0,0,5.4071,1,0,0,0,3.5094,1,0,27.234,2,1,0,6.0409,7.6582,12.9617
11.7345,60.0671,362.2604,0,6.0595,37.094,2,2,7.2112,2,1,1,0,3.5043,0,0,50.8407,2,1,3,6.5422,9.6619,25.6995
23.5661,79.2122,156.55,1,-3.8044,34.7218,0,2,6.477,2,0,0,1,3.3201,0,1,79.6196,0,0,0,3.9483,9.6949,14.9902
29.4493,39.2172,137.6176,1,-9.3121,14.2448,1,0,1.6086,1,1,1,0,1.3387,1,0,47.9583,0,0,2,6.1871,2.1483,15.925
1.1874,87.8425,238.0118,1,-8.3485,27.9931,1,2,1.9414,2,0,0,1,4.0608,1,0,4.268,1,0,3,0.687,0.8524,18.5241
13.0619,59.2633,441.9644,0,-7.8094,30.1082,0,0,1.4885,1,0,0,0,4.5058,1,1,85.3842,1,0,2,1.9773,7.8825,10.6191
11.3208,86.9444,484.6945,1,7.816,17.5896,0,1,0.7255,2,0,1,1,3.2304,0,0,20.5055,3,1,2,3.9878,4.3963,26.1556
22.4986,105.0606,196.5443,1,-1.9193,33.5383,1,1,2.8327,2,1,0,0,1.7741,1,0,43.1462,1,1,2,5.7681,8.559,21.9621
4.9947,45.4,404.8383,0,-9.3494,39.5338,0,1,5.2414,0,0,1,1,4.2497,0,0,2.0588,3,1,2,0.2678,5.7033,19.0291
20.61,113.7786,329.5477,0,1.131,18.2105,1,0,1.7295,1,0,1,0,4.5809,0,0,43.9501,3,0,1,6.0967,8.1229,15.6545
30.0996,77.7619,112.7229,1,-5.8402,0.7458,0,0,9.7086,2,1,1,0,4.2247,1,1,37.4685,1,1,1,1.4552,2.859,20.2831
11.7253,113.0635,317.1665,1,-5.2975,17.4668,2,0,6.9883,1,0,1,1,1.8469,1,1,28.9124,1,1,4,6.3438,5.9478,23.0338
31.4406,48.6957,422.3762,1,-6.7832,5.8408,0,0,5.8343,0,1,0,1,1.8674,1,0,93.7264,1,0,2,2.9721,5.7301,18.7039
34.7265,84.4106,210.4491,1,5.2404,7.7804,2,1,6.8142,1,1,1,1,2.8328,1,0,67.8287,0,0,4,2.1164,1.0829,27.5319
-0.7563,66.3498,458.9446,1,-9.9877,18.2975,2,0,4.3595,2,1,0,1,1.6299,0,1,91.5454,1,0,4,4.7685,8.7293,20.3757
4.3221,99.68,194.5042,1,-1.2203,10.3811,2,1,4.6991,1,0,0,1,3.7499,1,1,46.6656,2,1,3,5.2561,10.3574,21.7586
33.0152,84.5318,130.5893,0,-8.2626,46.7444,2,2,8.8866,0,0,0,0,3.8325,1,1,51.6111,0,1,0,1.08,0.097,14.8267
33.3331,74.5064,163.9757,0,1.0475,32.6401,2,2,7.2194,1,0,0,0,4.946,1,1,94.8858,2,0,2,4.6327,6.9699,14.8606
-1.0917,112.1687,434.8011,1,-3.0802,25.9182,2,1,5.8819,1,0,0,0,2.5146,0,1,45.7763,1,0,1,4.6485,7.7795,17.4526
-4.4001,63.9405,266.9224,0,-9.433,0.4862,2,2,9.5021,1,0,1,1,3.9026,0,0,3.1095,0,0,3,0.7628,9.7327,17.2696
1.444,49.7982,418.7782,1,-0.7805,5.1809,0,1,6.6264,1,0,0,0,2.9867,1,1,64.517,3,1,1,1.078,5.1651,17.4361
34.8405,84.7291,312.4932,1,1.4117,39.4239,0,0,3.9869,2,1,0,0,1.6494,0,0,19.7956,1,0,4,0.8136,6.0775,21.1368
2.2,86.1626,292.2236,0,-5.0469,19.4872,2,1,0.4746,1,0,1,1,4.6483,0,1,95.3385,1,1,0,1.8517,4.8652,17.8113
15.1019,69.5185,422.7653,0,5.3102,2.2747,2,0,3.9068,0,0,0,0,1.2397,1,1,6.9383,2,1,4,5.8499,9.3104,15.7834
28.9367,73.7949,269.395,1,-2.579,41.278,2,2,9.2481,1,0,0,0,1.1687,1,0,89.7549,1,0,4,5.4197,3.7866,22.1959
-4.1839,116.3598,420.8131,0,4.9869,15.1323,0,1,0.4465,0,0,1,0,2.0595,0,0,14.5033,0,0,0,2.7221,2.4475,10.9827
19.1796,95.9417,140.2649,1,1.5803,19.3148,0,0,1.8456,0,0,0,1,4.9983,1,1,25.7961,0,1,2,5.4455,3.9624,13.3716
6.081,39.9542,354.5243,0,7.3851,48.7185,1,1,8.0875,0,0,1,0,1.0832,0,0,15.2039,0,0,4,0.4576,8.1197,16.4253
29.4934,49.0917,381.0348,1,0.9385,0.7756,1,1,3.6495,0,1,1,1,2.6923,0,1,33.3195,3,0,2,6.4244,5.7794,21.2936
6.3384,117.8019,459.639,0,-6.2875,36.0662,1,1,1.859,2,0,1,1,3.0747,0,0,10.6699,0,1,3,2.9503,9.221,21.7148
22.4702,95.3819,189.7296,1,6.4518,47.4442,0,2,8.1567,1,1,1,0,2.2586,0,1,37.4362,3,0,2,6.6407,7.8938,20.728
21.9688,112.3541,341.688,0,5.6607,3.193,0,0,5.5844,1,0,0,1,3.8222,0,0,31.018,2,1,3,0.7172,3.3025,16.8352
3.8597,57.3475,273.3026,0,9.4471,43.3039,0,2,5.4846,2,1,0,0,2.4929,1,0,74.1941,1,1,0,4.21,4.3099,16.2311
-3.608,96.768,253.1087,0,-8.1284,20.8121,0,0,2.9378,1,1,1,1,3.6459,1,1,61.1251,2,0,4,5.7749,5.5135,12.4248
11.37,94.2602,142.6854,1,1.8246,43.8998,2,1,6.7513,2,0,1,0,2.376,0,1,68.3424,3,0,4,6.2275,4.3213,19.9702
6.5677,56.5221,153.6933,0,-0.1666,15.4137,1,2,8.6183,0,0,1,1,1.5993,0,0,49.0627,0,0,4,1.734,6.3329,16.6372
27.3591,79.5735,434.7954,0,3.4174,49.1331,1,0,7.5021,1,1,1,1,3.2497,0,1,85.3056,2,0,3,0.8982,10.4134,22.3883
27.0146,86.4674,399.9014,1,9.6036,32.3525,1,0,6.1243,0,1,1,0,3.2109,1,1,35.3715,1,0,0,5.012,1.1067,19.3974
13.281,73.3019,252.9365,1,0.6454,31.3545,2,2,3.5052,1,1,1,0,2.0538,1,0,40.2349,2,1,4,0.9348,0.2762,30.6247
19.2605,104.4461,431.3946,0,3.7148,40.2952,2,0,8.548,1,0,0,0,2.445,1,1,9.6655,3,1,0,1.6754,7.112,18.9171
19.1704,104.9582,132.3065,0,-3.0557,21.8293,1,0,5.6611,1,1,1,0,2.7407,0,1,99.9046,0,0,4,6.9746,11.6977,14.1221
28.0863,106.554,349.9096,0,-4.0206,12.9335,2,1,8.8958,0,0,0,0,3.2499,0,0,45.2137,3,0,1,4.2417,11.8346,15.6448
12.0001,102.3081,447.2704,0,-3.2941,13.1465,0,0,2.5418,2,1,0,0,3.5696,1,0,91.5667,3,0,0,6.2611,7.2702,12.3394
6.0179,73.9275,435.5457,1,-9.2278,16.5302,2,0,6.543,0,0,0,0,1.4969,1,1,85.2683,1,0,3,4.582,10.6956,17.1685
5.6014,64.3294,249.1131,0,-4.3052,30.8676,1,2,9.3519,2,0,0,0,1.5811,1,1,25.9347,2,0,4,3.9417,7.1111,11.5269
16.4477,104.8239,398.0935,1,-6.5411,41.9195,1,0,3.7409,1,1,1,0,2.4659,1,0,50.1292,2,1,0,4.2878,9.2248,27.1927
12.9659,74.1181,270.9873,1,-0.8514,24.9789,2,1,9.5127,1,1,1,1,2.6636,0,1,58.8155,0,1,1,6.7931,6.6884,23.784
12.6048,52.1734,436.0553,0,-0.7835,20.1724,0,2,3.9246,1,0,1,0,2.3275,0,1,84.499,1,1,4,6.7987,8.6533,16.2459
-1.3545,75.6609,312.3048,1,5.3046,39.6924,0,2,4.3769,1,0,0,0,3.5863,1,1,9.7396,0,1,0,6.7556,8.9214,14.8603
23.7441,42.7665,405.9428,0,0.0458,14.4834,1,0,8.0645,0,1,0,1,4.8547,0,0,82.8234,1,1,1,1.6483,2.7059,17.7372
3.5495,92.2467,131.4286,1,-0.7384,34.4518,1,2,2.6077,2,0,1,1,3.4207,0,1,11.2005,3,0,2,0.4393,3.4439,20.8649
2.8781,60.2329,336.0104,1,-5.3675,5.2903,2,2,7.0587,2,1,1,1,1.6953,1,1,44.8845,3,0,3,4.8883,10.1772,25.9015
11.5103,53.4593,320.1137,1,7.0496,5.6619,0,2,2.9839,2,1,0,0,2.313,0,0,86.2162,1,1,3,3.3909,10.8555,22.0222
4.1111,116.0858,343.9907,0,-8.18,32.2028,2,1,5.9377,1,0,0,1,3.1802,1,1,23.3645,2,0,4,6.2924,6.8333,14.5373
18.3543,99.9193,378.2566,1,9.6459,4.1375,1,1,7.7596,0,0,0,0,2.2533,1,0,4.621,3,0,4,3.7886,4.0125,20.332
9.8585,100.8363,467.2436,1,-0.4785,7.7526,2,0,0.2614,1,1,0,1,2.8485,0,0,4.7781,0,1,0,2.8274,10.5097,24.7139
12.9565,86.135,414.2728,1,-6.2803,31.2185,1,1,0.8848,2,0,0,0,3.3144,1,0,18.8856,3,0,4,2.2117,9.6194,22.7432
16.4868,105.5256,187.8552,1,-2.9134,21.9102,1,0,9.3437,0,0,1,1,3.8241,1,1,54.1016,1,1,4,0.8224,3.9484,23.8394
3.1414,98.3246,430.3585,1,-9.6926,28.0648,2,2,8.1583,0,1,1,0,1.9401,1,0,89.2874,3,1,4,1.5897,0.3228,31.0544
1.2301,83.8896,148.8319,1,-6.6695,48.8471,2,1,8.7701,1,0,0,1,2.8806,0,1,70.8943,0,1,1,3.3417,5.4278,18.5122
30.2169,116.5012,348.8794,0,-3.2932,31.5981,1,1,4.3894,0,1,1,0,2.6315,1,1,80.494,2,1,0,1.6918,3.7785,20.0573
12.3489,47.2435,453.1015,1,1.0883,29.5425,0,1,7.1635,0,1,0,0,1.3839,1,0,24.6609,1,1,3,6.4207,9.8416,20.2301
11.4837,114.9042,140.4488,1,-7.4104,19.0069,0,1,9.9828,0,0,1,0,3.4079,0,0,38.249,3,1,4,6.3921,9.2321,20.0969
-3.5755,66.1294,439.8771,0,3.5193,31.5439,1,2,4.3253,1,0,0,0,4.1172,1,0,52.4356,3,0,3,3.8725,8.4252,16.4315
14.9191,77.5559,419.4483,1,6.8855,0.65,2,2,8.4678,1,0,0,0,4.401,0,0,36.7635,2,1,2,1.2013,4.4767,24.1659
17.1668,41.0465,301.5102,1,1.4468,27.866,1,1,0.7928,0,0,1,1,1.2934,0,1,75.2315,1,1,3,2.2627,1.6743,21.0771
17.3536,78.6097,223.559,0,-4.062,3.4449,0,2,5.4386,1,1,0,0,3.2583,0,1,97.0368,2,1,3,5.479,3.932,12.8139
23.2812,85.0086,262.1753,0,-7.5722,11.0086,1,2,3.3324,0,1,0,0,4.9488,0,0,76.915,1,1,2,4.7421,10.7904,17.1267
2.0993,119.7931,487.4633,1,-9.6893,28.1561,1,2,5.2309,2,1,0,0,4.0208,0,0,94.0168,2,0,1,5.2426,10.1851,21.9921
5.0889,117.7673,180.679,1,4.636,33.3975,1,0,1.1407,2,0,1,0,3.3591,1,0,97.8588,0,1,2,1.889,2.0696,22.4948
27.4292,116.9758,331.8417,1,2.5696,19.2398,0,1,3.6768,0,0,1,0,1.1193,0,0,32.1347,0,1,4,0.05,11.897,24.5626
32.8868,61.3549,133.2963,1,-0.4743,20.949,0,0,0.7653,2,0,1,1,1.2504,0,1,61.6111,0,0,2,0.0979,7.578,16.3378
0.4373,119.214,187.1572,0,-7.9601,24.9011,2,0,4.5309,2,1,1,1,1.2129,1,0,76.6386,0,0,4,4.7068,2.2173,18.1707
14.906,70.993,405.3266,1,-5.8595,37.9537,2,2,4.4179,2,0,1,1,4.1759,1,1,61.8994,1,0,0,3.8524,8.4519,24.2186
3.5671,106.6653,221.0396,0,6.3034,0.8814,0,0,3.2971,0,1,0,0,3.1736,0,0,59.837,0,1,4,2.8732,2.0917,12.2824
